,link,summary,templates,related_status,related_timestep,source
504,https://drive.google.com/file/d/1lXPQTPUu9tT02A-kbGLKZaFEY6hzrET0/view?usp=sharing,"(0:08) Risk of physical damage! There's a tree only 2m away. [SEP]
(0:09) Risk of physical damage! There's a wall only 1m away. [SEP]
(0:10) Risk of physical damage! Now there's a pillar in the drone's flight path at a distance of 2m. [SEP]",(0:10) The drone is facing the risk of physical damage. There is a pillar of building in the drone's flight path at a distance of 2.0m.,,"{""time_stamp"": ""0:10"", ""name"": ""pillar of building"", ""Distance"": 2.0}","{""time_stamp"": ""0:10"", ""name"": ""pillar of building"", ""Distance"": 2.0}"
134,https://drive.google.com/file/d/1nzOIhI4fdvnNLj_LXHAnT-6pcOYKB_Wh/view?usp=sharing,"Risk of physical damage and lost connection! The drone has low battery. It’s flying in strong wind at an altitude of 13m. The drone is 4490m away from the remote control. [SEP]
(0:01) Risk of physical damage! There's a storehouse in the drone's flight path at a distance of 2m. [SEP]
(0:02) Risk of physical damage! Now the storehouse is in the drone's flight path at a distance of 1m. [SEP]
(0:03) Risk of physical damage! Now the storehouse is only 1m away. [SEP]
(0:05) Risk of physical damage! Now the storehouse is only 2m away. [SEP]
(0:08) Risk of physical damage! Now the storehouse is only 1.5m away. [SEP]","The drone has only 20% battery and is 4490m away from the remote control.The flying drone is runing out of battery with only 20% charge.The drone is flying in a strong wind of 18m/s with a low battery level at 20%.(0:01) The drone is facing the risk of physical damage. It's flying too close to storehouse at a distance of 2.0m, and the pilot is not experienced. (0:02) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced. (0:03) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced. (0:05) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 2.0m, and the pilot is not experienced. (0:08) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.5m, and the pilot is not experienced.(0:01) The drone is facing the risk of physical damage. There is a storehouse in the drone's flight path at a distance of 2.0m. (0:02) The drone is facing the risk of physical damage. There is a nan in the drone's flight path at a distance of 1.0m.","{""Distance_from_remote_control (m)"": 4490, ""Battery_level"": 20}{""Battery_level"": 20}{""Battery_level"": 20, ""WindSpeed (m/s)"": 18}","{""time_stamp"": ""0:01"", ""name"": ""storehouse"", ""Distance"": 2.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:05"", ""name"": NaN, ""Distance"": 2.0} {""time_stamp"": ""0:08"", ""name"": NaN, ""Distance"": 1.5}{""time_stamp"": ""0:01"", ""name"": ""storehouse"", ""Distance"": 2.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 1.0}","{""Distance_from_remote_control (m)"": 4490, ""Battery_level"": 20}{""Battery_level"": 20}{""Battery_level"": 20, ""WindSpeed (m/s)"": 18}{""time_stamp"": ""0:01"", ""name"": ""storehouse"", ""Distance"": 2.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:05"", ""name"": NaN, ""Distance"": 2.0} {""time_stamp"": ""0:08"", ""name"": NaN, ""Distance"": 1.5}{""time_stamp"": ""0:01"", ""name"": ""storehouse"", ""Distance"": 2.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 1.0}"
271,https://drive.google.com/file/d/16KOoM-uS78MTGEBgcDckzAtNAV9-8BaW/view?usp=sharing,"Risk of physical damage! The drone's battery is low and the temperature is cold. It's flying at a 40m altitude. [SEP]
(0:00) Risk of physical damage! The drone is flying in close proximity to 2 buildings which are each 2m away. [SEP]
(0:05) Risk of physical damage! There are two more buildings only 2m away. [SEP]
(0:08) Risk of physical damage! Now the drone is approaching a group of people in its path which are 5m away. [SEP]","The drone is flying in low temperature at 6 degree with a low battery level at 40%.(0:00) The drone is facing the risk of physical damage. It's flying too close to tall building 1 at a distance of 2.0m, and the pilot is not experienced. (0:00) The drone is facing the risk of physical damage. It's flying too close to tall building 2 at a distance of 2.0m, and the pilot is not experienced. (0:05) The drone is facing the risk of physical damage. It's flying too close to tall building 4 at a distance of 2.0m, and the pilot is not experienced. (0:05) The drone is facing the risk of physical damage. It's flying too close to tall building 5 at a distance of 2.0m, and the pilot is not experienced.(0:08) The drone is facing the risk of physical damage. There is a group of people in the drone's flight path at a distance of 5.0m.","{""Battery_level"": 40, ""Temperature (celcius)"": 6}","{""time_stamp"": ""0:00"", ""name"": ""tall building 1"", ""Distance"": 2.0} {""time_stamp"": ""0:00"", ""name"": ""tall building 2"", ""Distance"": 2.0} {""time_stamp"": ""0:05"", ""name"": ""tall building 4"", ""Distance"": 2.0} {""time_stamp"": ""0:05"", ""name"": ""tall building 5"", ""Distance"": 2.0}{""time_stamp"": ""0:08"", ""name"": ""group of people"", ""Distance"": 5.0}","{""Battery_level"": 40, ""Temperature (celcius)"": 6}{""time_stamp"": ""0:00"", ""name"": ""tall building 1"", ""Distance"": 2.0} {""time_stamp"": ""0:00"", ""name"": ""tall building 2"", ""Distance"": 2.0} {""time_stamp"": ""0:05"", ""name"": ""tall building 4"", ""Distance"": 2.0} {""time_stamp"": ""0:05"", ""name"": ""tall building 5"", ""Distance"": 2.0}{""time_stamp"": ""0:08"", ""name"": ""group of people"", ""Distance"": 5.0}"
528,https://drive.google.com/file/d/1esPCwZgRH1oFridpon661TaGj7l7TWTH/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame. [SEP]
(0:01) Risk of physical damage! There's a wooden box in the drone's flight path at a distance of 5m. [SEP]
(0:04) Risk of physical damage! Now the wooden box is only 1.5m away. [SEP]",The drone is flying with a damaged frame.(0:01) The drone is facing the risk of physical damage. There is a woody box 1 in the drone's flight path at a distance of 5.0m.,"{""Normal_frame"": false}","{""time_stamp"": ""0:01"", ""name"": ""woody box 1"", ""Distance"": 5.0}","{""Normal_frame"": false}{""time_stamp"": ""0:01"", ""name"": ""woody box 1"", ""Distance"": 5.0}"
378,https://drive.google.com/file/d/1kQxO4rBcCQwG47bQVSBswsSfc1FZmYk-/view?usp=sharing,"Risk of physical damage and lost connection! The drone has an empty battery. It’s flying at an altitude of 5m and 4347m away from the remote control. [SEP]
(0:01) Risk of physical damage! There's a ruin in the drone's flight path at a distance of 8m. [SEP]",The drone has only 10% battery and is 4347m away from the remote control.The flying drone is runing out of battery with only 10% charge.(0:01) The drone is facing the risk of physical damage. There is a ruin in the drone's flight path at a distance of 8.0m.,"{""Distance_from_remote_control (m)"": 4347, ""Battery_level"": 10}{""Battery_level"": 10}","{""time_stamp"": ""0:01"", ""name"": ""ruin"", ""Distance"": 8.0}","{""Distance_from_remote_control (m)"": 4347, ""Battery_level"": 10}{""Battery_level"": 10}{""time_stamp"": ""0:01"", ""name"": ""ruin"", ""Distance"": 8.0}"
92,https://drive.google.com/file/d/1S0N4qGlJTEjk5iRs3_oLhyGOq6PQEf06/view?usp=sharing,There is no obj line for this video,,,,
16,https://drive.google.com/file/d/1bYMgljC5yGfNNW2VrUx70CPhz9ZwQATL/view?usp=sharing,Risk of physical damage! The drone has a damaged frame and low battery. It’s flying at an altitude of 1m in strong wind. [SEP],The drone is flying with a damaged frame.The drone is flying in a strong wind of 18m/s with a low battery level at 30%.,"{""Normal_frame"": false}{""Battery_level"": 30, ""WindSpeed (m/s)"": 18}",,"{""Normal_frame"": false}{""Battery_level"": 30, ""WindSpeed (m/s)"": 18}"
453,https://drive.google.com/file/d/12dZV8Uf4xTqf_LYs2xXR4wWwoLi0zdAH/view?usp=sharing,"(0:00) Risk of physical damage! There's a tree 3m ahead in the drone's path. [SEP]
(0:02) Risk of physical damage! Another tree 7m away is in the drone's flight path. [SEP]
(0:04) Risk of physical damage! Now the drone is flying 1.5m from that tree. [SEP]
(0:05) Risk of physical damage! The drone is flying in the direction of another tree 5m away. [SEP]
(0:07) Risk of physical damage! There's another tree 3m ahead in the flight path. [SEP]",(0:00) The drone is facing the risk of physical damage. There is a tree 1 in the drone's flight path at a distance of 3.0m. (0:02) The drone is facing the risk of physical damage. There is a tree 2 in the drone's flight path at a distance of 7.0m. (0:05) The drone is facing the risk of physical damage. There is a tree 3 in the drone's flight path at a distance of 5.0m. (0:07) The drone is facing the risk of physical damage. There is a tree 4 in the drone's flight path at a distance of 3.0m.,,"{""time_stamp"": ""0:00"", ""name"": ""tree 1"", ""Distance"": 3.0} {""time_stamp"": ""0:02"", ""name"": ""tree 2"", ""Distance"": 7.0} {""time_stamp"": ""0:05"", ""name"": ""tree 3"", ""Distance"": 5.0} {""time_stamp"": ""0:07"", ""name"": ""tree 4"", ""Distance"": 3.0}","{""time_stamp"": ""0:00"", ""name"": ""tree 1"", ""Distance"": 3.0} {""time_stamp"": ""0:02"", ""name"": ""tree 2"", ""Distance"": 7.0} {""time_stamp"": ""0:05"", ""name"": ""tree 3"", ""Distance"": 5.0} {""time_stamp"": ""0:07"", ""name"": ""tree 4"", ""Distance"": 3.0}"
64,https://drive.google.com/file/d/1KDfBeboe2CHzGn-lLVmVl6YxyC6lW0Sq/view?usp=sharing,"Risk of physical damage! The drone has empty battery. It’s flying at an altitude of 2m. [SEP]
(0:00) Risk of physical damage! There's a moving bird only 1m away. The ground is only 1m away. [SEP]
(0:01) Risk of physical damage! There's a moving bird only 1m away. The ground is only 1m away. [SEP]
(0:02) Risk of physical damage! There's a moving bird only 1m away. The ground is only 1m away. [SEP]
(0:03) Risk of physical damage! There's a moving bird only 1m away. The ground is only 1m away. [SEP]
(0:04) Risk of physical damage! There's a moving bird only 1m away. The ground is only 1m away. [SEP]
(0:05) Risk of physical damage! There's a moving bird only 1m away. The ground is only 1m away. [SEP]
(0:06) Risk of physical damage! There's a moving bird only 1m away. The ground is only 1m away. [SEP]
(0:07) Risk of physical damage! There's a moving bird only 1m away. The ground is only 1m away. [SEP]
(0:08) Risk of physical damage! There's a moving bird only 1m away. The ground is only 1m away. [SEP]
(0:09) Risk of physical damage! There's a moving bird only 1m away. The ground is only 1m away. [SEP]
(0:10) Risk of physical damage! There's a moving bird only 1m away. The ground is only 1m away. [SEP]
(0:11) Risk of physical damage! There's a moving bird only 1m away. The ground is only 1m away. [SEP]","The flying drone is runing out of battery with only 10% charge.(0:00) The drone is facing the risk of physical damage. It's flying too close to Bird1 at a distance of 1.0m, and the pilot is not experienced. (0:01) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced. (0:02) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced. (0:03) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced. (0:04) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced. (0:05) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced. (0:06) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced. (0:07) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced. (0:08) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced. (0:09) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced. (0:10) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced. (0:11) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced. (0:00) The drone is facing the risk of physical damage. It's flying too close to Bird2 at a distance of 3.0m, and the pilot is not experienced. (0:01) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 3.0m, and the pilot is not experienced. (0:02) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 3.0m, and the pilot is not experienced. (0:03) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 3.0m, and the pilot is not experienced. (0:04) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 3.0m, and the pilot is not experienced. (0:05) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 3.0m, and the pilot is not experienced. (0:06) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 3.0m, and the pilot is not experienced. (0:07) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 3.0m, and the pilot is not experienced. (0:08) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 3.0m, and the pilot is not experienced. (0:09) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 3.0m, and the pilot is not experienced. (0:10) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 3.0m, and the pilot is not experienced. (0:11) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 3.0m, and the pilot is not experienced. (0:00) The drone is facing the risk of physical damage. It's flying too close to Ground at a distance of 1.0m, and the pilot is not experienced. (0:01) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced. (0:02) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced. (0:03) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced. (0:04) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced. (0:05) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced. (0:06) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced. (0:07) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced. (0:08) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced. (0:09) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced. (0:10) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced. (0:11) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced.","{""Battery_level"": 10}","{""time_stamp"": ""0:00"", ""name"": ""Bird1"", ""Distance"": 1.0} {""time_stamp"": ""0:01"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:04"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:05"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:06"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:07"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:08"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:09"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:10"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:11"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:00"", ""name"": ""Bird2"", ""Distance"": 3.0} {""time_stamp"": ""0:01"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:04"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:05"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:06"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:07"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:08"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:09"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:10"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:11"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:00"", ""name"": ""Ground"", ""Distance"": 1.0} {""time_stamp"": ""0:01"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:04"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:05"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:06"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:07"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:08"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:09"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:10"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:11"", ""name"": NaN, ""Distance"": 1.0}","{""Battery_level"": 10}{""time_stamp"": ""0:00"", ""name"": ""Bird1"", ""Distance"": 1.0} {""time_stamp"": ""0:01"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:04"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:05"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:06"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:07"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:08"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:09"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:10"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:11"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:00"", ""name"": ""Bird2"", ""Distance"": 3.0} {""time_stamp"": ""0:01"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:04"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:05"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:06"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:07"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:08"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:09"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:10"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:11"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:00"", ""name"": ""Ground"", ""Distance"": 1.0} {""time_stamp"": ""0:01"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:04"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:05"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:06"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:07"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:08"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:09"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:10"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:11"", ""name"": NaN, ""Distance"": 1.0}"
269,https://drive.google.com/file/d/1Z81VeKL5Bp-e2eBH-dKt7VDRwwvpVRS0/view?usp=sharing,"Risk of physical damage! The battery is low and the frame is damaged. The drone is at a 1m altitude. [SEP]
(0:00) Risk of physical damage! There's a steel tower only .5m away. [SEP]
(0:01) Risk of physical damage! There's another drone 5m ahead in the flight path. [SEP]
(0:04) Risk of physical damage! The drone is flying close to a steel tower and an iron railing , .5 and 1.5m away. [SEP]","The drone is flying with a damaged frame.(0:00) The drone is facing the risk of physical damage. It's flying too close to steel tower 1 at a distance of 0.5m, and the pilot is not experienced. (0:04) The drone is facing the risk of physical damage. It's flying too close to steel tower 1 at a distance of 0.5m, and the pilot is not experienced. (0:04) The drone is facing the risk of physical damage. It's flying too close to  iron railing  at a distance of 1.5m, and the pilot is not experienced.(0:01) The drone is facing the risk of physical damage. There is a drone in the drone's flight path at a distance of 5.0m.","{""Normal_frame"": false}","{""time_stamp"": ""0:00"", ""name"": ""steel tower 1"", ""Distance"": 0.5} {""time_stamp"": ""0:04"", ""name"": ""steel tower 1"", ""Distance"": 0.5} {""time_stamp"": ""0:04"", ""name"": "" iron railing "", ""Distance"": 1.5}{""time_stamp"": ""0:01"", ""name"": ""drone"", ""Distance"": 5.0}","{""Normal_frame"": false}{""time_stamp"": ""0:00"", ""name"": ""steel tower 1"", ""Distance"": 0.5} {""time_stamp"": ""0:04"", ""name"": ""steel tower 1"", ""Distance"": 0.5} {""time_stamp"": ""0:04"", ""name"": "" iron railing "", ""Distance"": 1.5}{""time_stamp"": ""0:01"", ""name"": ""drone"", ""Distance"": 5.0}"
423,https://drive.google.com/file/d/1Uu5n0pNgcjNIbBCFc25MidVnH63-q50u/view?usp=sharing,"Risk of physical damage and lost connection! The battery is low and the frame is damaged. The drone is nearly out of range and 4805m from the remote at a 20m altitude. [SEP]
(0:00) Risk of physical damage! The drone is flying 1.5m from a building. [SEP]","The drone has only 30% battery and is 4805m away from the remote control.The drone is flying with a damaged frame.(0:00) The drone is facing the risk of physical damage. It's flying too close to building 1 at a distance of 1.5m, and the pilot is not experienced.","{""Distance_from_remote_control (m)"": 4805, ""Battery_level"": 30}{""Normal_frame"": false}","{""time_stamp"": ""0:00"", ""name"": ""building 1"", ""Distance"": 1.5}","{""Distance_from_remote_control (m)"": 4805, ""Battery_level"": 30}{""Normal_frame"": false}{""time_stamp"": ""0:00"", ""name"": ""building 1"", ""Distance"": 1.5}"
409,https://drive.google.com/file/d/14HWWQB6Sci3k61EBCCki7eqM--X6uNFB/view?usp=sharing,,The drone is flying with a damaged frame.(0:05) The drone is facing the risk of physical damage. There is a tree 2 in the drone's flight path at a distance of 8.0m.,"{""Normal_frame"": false}","{""time_stamp"": ""0:05"", ""name"": ""tree 2"", ""Distance"": 8.0}","{""Normal_frame"": false}{""time_stamp"": ""0:05"", ""name"": ""tree 2"", ""Distance"": 8.0}"
476,https://drive.google.com/file/d/1dIsdxo1fWDwiPVVSnc63_-eH3QLcJXuY/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame and empty battery. It’s flying at an altitude of 5m. [SEP]
(0:02) Risk of physical damage! There's a tree in the drone's flight path at a distance of 5m. [SEP]
(0:06) Risk of physical damage! There's a pillar only 1m away. [SEP]
(0:07) Risk of physical damage! Now there's a fence in the drone's flight path at a distance of 2m. [SEP]",The flying drone is runing out of battery with only 10% charge.The drone is flying with a damaged frame.(0:02) The drone is facing the risk of physical damage. There is a tree 2 in the drone's flight path at a distance of 5.0m. (0:03) The drone is facing the risk of physical damage. There is a building in the drone's flight path at a distance of 10.0m. (0:07) The drone is facing the risk of physical damage. There is a fence in the drone's flight path at a distance of 2.0m.,"{""Battery_level"": 10}{""Normal_frame"": false}","{""time_stamp"": ""0:02"", ""name"": ""tree 2"", ""Distance"": 5.0} {""time_stamp"": ""0:03"", ""name"": ""building"", ""Distance"": 10.0} {""time_stamp"": ""0:07"", ""name"": ""fence"", ""Distance"": 2.0}","{""Battery_level"": 10}{""Normal_frame"": false}{""time_stamp"": ""0:02"", ""name"": ""tree 2"", ""Distance"": 5.0} {""time_stamp"": ""0:03"", ""name"": ""building"", ""Distance"": 10.0} {""time_stamp"": ""0:07"", ""name"": ""fence"", ""Distance"": 2.0}"
297,https://drive.google.com/file/d/1p2ETrKpWleoiXgUWSzVxu51HQS0jeh8I/view?usp=sharing,"Risk of physical damage! The drone's battery is empty and its frame is in need of repair. It’s also flying at an altitude of 300m. [SEP]
(0:00) Risk of physical damage! There's a hot air ballon 5m away and in the flight path. [SEP]",The flying drone is runing out of battery with only 0% charge.The drone is flying with a damaged frame.The drone is flying so high at 300.0m height with a low battery level at 0%.(0:00) The drone is facing the risk of physical damage. There is a hot air balloon 1 in the drone's flight path at a distance of 5.0m.,"{""Battery_level"": 0}{""Normal_frame"": false}{""Battery_level"": 0, ""Altitude (m)"": 300.0}","{""time_stamp"": ""0:00"", ""name"": ""hot air balloon 1"", ""Distance"": 5.0}","{""Battery_level"": 0}{""Normal_frame"": false}{""Battery_level"": 0, ""Altitude (m)"": 300.0}{""time_stamp"": ""0:00"", ""name"": ""hot air balloon 1"", ""Distance"": 5.0}"
404,https://drive.google.com/file/d/1TCfGtQqyn2CSXyJYqdOLpqTCTL8IonFk/view?usp=sharing,(0:04) Risk of physical damage! There are stairs in the drone's flight path at a distance of 5m. [SEP],(0:04) The drone is facing the risk of physical damage. There is a stair in the drone's flight path at a distance of 5.0m.,,"{""time_stamp"": ""0:04"", ""name"": ""stair"", ""Distance"": 5.0}","{""time_stamp"": ""0:04"", ""name"": ""stair"", ""Distance"": 5.0}"
161,https://drive.google.com/file/d/1c_eiUsCgp6dJdEi7T6S35u8HIwVADY6x/view?usp=sharing,"Risk of physical damage! The drone's frame is damaged and its battery is low. It's flying at a 10m altitude. [SEP]
(0:01) Risk of physical damage! The drone is flying 1m from a storehouse. [SEP]
(0:03) Risk of physical damage! There is cargo in 2m in the flight path. The drone is also still flying 1m from the storehouse. [SEP]
(0:05) Risk of physical damage! The cargo in the flight path is now 1m away. [SEP]","The drone is flying with a damaged frame.(0:01) The drone is facing the risk of physical damage. It's flying too close to storehouse 1 at a distance of 1.0m, and the pilot is not experienced. (0:03) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced. (0:03) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 2.0m, and the pilot is not experienced. (0:05) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced.(0:03) The drone is facing the risk of physical damage. There is a nan in the drone's flight path at a distance of 2.0m. (0:05) The drone is facing the risk of physical damage. There is a nan in the drone's flight path at a distance of 1.0m.","{""Normal_frame"": false}","{""time_stamp"": ""0:01"", ""name"": ""storehouse 1"", ""Distance"": 1.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 2.0} {""time_stamp"": ""0:05"", ""name"": NaN, ""Distance"": 1.0}{""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 2.0} {""time_stamp"": ""0:05"", ""name"": NaN, ""Distance"": 1.0}","{""Normal_frame"": false}{""time_stamp"": ""0:01"", ""name"": ""storehouse 1"", ""Distance"": 1.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 2.0} {""time_stamp"": ""0:05"", ""name"": NaN, ""Distance"": 1.0}{""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 2.0} {""time_stamp"": ""0:05"", ""name"": NaN, ""Distance"": 1.0}"
