,link,summary,templates,related_status,related_timestep,source
95,https://drive.google.com/file/d/1UdBKfnpArR-AGHhJSlnR0Qn73MSWM9RW/view?usp=sharing,"(0:00) Risk of physical damage! There's a tree in the flight path 5m from the drone. [SEP]
(0:09) Risk of physical damage! Now the drone is flying 1m from yellow tape. [SEP]
(0:13) Risk of physical damage! There's another tree 5m ahead in the drone's path. [SEP]
(0:15) Risk of physical damage! Another tree is also 5m ahead and in the drone's path. [SEP]",,,,
82,https://drive.google.com/file/d/1BuHelH_tLMfLrwhHJvfzThg5pig1dDqZ/view?usp=sharing,"(0:07) Risk of physical damage! There's a fallen tree in the drone's flight path at a distance of 5m. [SEP]
(0:09) Risk of physical damage! There's yellow tape only .5m away. [SEP]
(0:13) Risk of physical damage! Now there's a tree in the drone's flight path at a distance of 8m. [SEP]",(0:07) The drone is facing the risk of physical damage. There is a fallen tree in the drone's flight path at a distance of 5.0m. (0:13) The drone is facing the risk of physical damage. There is a tree 2 in the drone's flight path at a distance of 8.0m.,,"{""time_stamp"": ""0:07"", ""name"": ""fallen tree"", ""Distance"": 5.0} {""time_stamp"": ""0:13"", ""name"": ""tree 2"", ""Distance"": 8.0}","{""time_stamp"": ""0:07"", ""name"": ""fallen tree"", ""Distance"": 5.0} {""time_stamp"": ""0:13"", ""name"": ""tree 2"", ""Distance"": 8.0}"
127,https://drive.google.com/file/d/1NBBaw4k-Mcx-_1X-T2nUoRROBYN3y3e4/view?usp=sharing,"Risk of physical damage! The drone's battery is empty! It's flying 5m high in a cold environment. [SEP]
(0:04) Risk of physical damage! A tree 5m ahead is in the flight path. [SEP]
(0:05) Risk of physical damage! Now the tree is 1m from where the drone is flying. [SEP]",The flying drone is runing out of battery with only 0% charge.The drone is flying in low temperature at 8 degree with a low battery level at 0%.(0:04) The drone is risking physical damage. It's flying too close to the moving person at a distance of 3.0m.(0:04) The drone is facing the risk of physical damage. There is a tree 2 in the drone's flight path at a distance of 5.0m.,"{""Battery_level"": 0}{""Battery_level"": 0, ""Temperature (celcius)"": 8}","{""time_stamp"": ""0:04"", ""name"": ""person"", ""Distance"": 3.0}{""time_stamp"": ""0:04"", ""name"": ""tree 2"", ""Distance"": 5.0}","{""Battery_level"": 0}{""Battery_level"": 0, ""Temperature (celcius)"": 8}{""time_stamp"": ""0:04"", ""name"": ""person"", ""Distance"": 3.0}{""time_stamp"": ""0:04"", ""name"": ""tree 2"", ""Distance"": 5.0}"
147,https://drive.google.com/file/d/165hHQlLIN5csjVevPZMfpLbW-oBKemhj/view?usp=sharing,"Risk of physical damage! The battery is empty! The drone is flying 1m high with a damaged frame. [SEP]
(0:03) Risk of physical damage! There's a tree in 5m in the drone's path. [SEP]
(0:08) Risk of physical damage! A fence 2m away is in the flight path. [SEP]","The flying drone is runing out of battery with only 0% charge.The drone is flying with a damaged frame.(0:01) The drone is facing the risk of physical damage. It's flying too close to tree 1 at a distance of 3.0m, and the pilot is not experienced. (0:08) The drone is facing the risk of physical damage. It's flying too close to fence at a distance of 2.0m, and the pilot is not experienced.(0:03) The drone is facing the risk of physical damage. There is a tree 2 in the drone's flight path at a distance of 5.0m. (0:08) The drone is facing the risk of physical damage. There is a fence in the drone's flight path at a distance of 2.0m.","{""Battery_level"": 0}{""Normal_frame"": false}","{""time_stamp"": ""0:01"", ""name"": ""tree 1"", ""Distance"": 3.0} {""time_stamp"": ""0:08"", ""name"": ""fence"", ""Distance"": 2.0}{""time_stamp"": ""0:03"", ""name"": ""tree 2"", ""Distance"": 5.0} {""time_stamp"": ""0:08"", ""name"": ""fence"", ""Distance"": 2.0}","{""Battery_level"": 0}{""Normal_frame"": false}{""time_stamp"": ""0:01"", ""name"": ""tree 1"", ""Distance"": 3.0} {""time_stamp"": ""0:08"", ""name"": ""fence"", ""Distance"": 2.0}{""time_stamp"": ""0:03"", ""name"": ""tree 2"", ""Distance"": 5.0} {""time_stamp"": ""0:08"", ""name"": ""fence"", ""Distance"": 2.0}"
74,https://drive.google.com/file/d/1D0xlJnaCxL6IOeaJI6PTfWiSMwzfZ88n/view?usp=sharing,nan,,,,
100,https://drive.google.com/file/d/1XsHxv1va7UyvF2fRuNuhVlAfrv1_n-Mp/view?usp=sharing,"Risk of physical damage and Lost Connection! The drone has a damaged frame and low battery. It’s flying at an altitude of 3m. The drone is 4559m away from the remote control.  [SEP]
(0:01) Risk of physical damage! There's a tree in the drone's flight path at a distance of 5m. [SEP]
(0:08) Risk of physical damage! There's another tree only 2m away. [SEP]",The drone has only 20% battery and is 4559m away from the remote control.The flying drone is runing out of battery with only 20% charge.The drone is flying with a damaged frame.(0:01) The drone is facing the risk of physical damage. There is a tree 1 in the drone's flight path at a distance of 5.0m.,"{""Distance_from_remote_control (m)"": 4559, ""Battery_level"": 20}{""Battery_level"": 20}{""Normal_frame"": false}","{""time_stamp"": ""0:01"", ""name"": ""tree 1"", ""Distance"": 5.0}","{""Distance_from_remote_control (m)"": 4559, ""Battery_level"": 20}{""Battery_level"": 20}{""Normal_frame"": false}{""time_stamp"": ""0:01"", ""name"": ""tree 1"", ""Distance"": 5.0}"
152,https://drive.google.com/file/d/13vioe24WVcI_3e94EuB7HJ4t8gvRjZzi/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame. [SEP]
(0:03) Risk of physical damage! There's a tree only 2m away. [SEP]
(0:07) Risk of physical damage! There's a window only 1.5m away. [SEP]",The drone is flying with a damaged frame.,"{""Normal_frame"": false}",,"{""Normal_frame"": false}"
79,https://drive.google.com/file/d/1LZOKf6YNyGV2pb_qjt64yQzwSJJ_LlKW/view?usp=sharing,"Risk of physical damage! The drone is flying 1m high with a low battery. [SEP]
(0:03) Risk of physical damage! The drone is flying toward a tree in its path 3m ahead. [SEP]
(0:04) Risk of physical damage! Now the drone is flying 1m from another tree. [SEP]",The flying drone is runing out of battery with only 20% charge.(0:03) The drone is facing the risk of physical damage. There is a tree 4 in the drone's flight path at a distance of 3.0m.,"{""Battery_level"": 20}","{""time_stamp"": ""0:03"", ""name"": ""tree 4"", ""Distance"": 3.0}","{""Battery_level"": 20}{""time_stamp"": ""0:03"", ""name"": ""tree 4"", ""Distance"": 3.0}"
78,https://drive.google.com/file/d/1LZOKf6YNyGV2pb_qjt64yQzwSJJ_LlKW/view?usp=sharing,"Risk of physical damage! The drone has low battery. It’s flying at an altitude of 1m. [SEP]
(0:03) Risk of physical damage! There's a tree in the drone's flight path at a distance of 3m. [SEP]
(0:04) Risk of physical damage! There's another tree only 1m away. [SEP]",The flying drone is runing out of battery with only 20% charge.(0:03) The drone is facing the risk of physical damage. There is a tree 4 in the drone's flight path at a distance of 3.0m.,"{""Battery_level"": 20}","{""time_stamp"": ""0:03"", ""name"": ""tree 4"", ""Distance"": 3.0}","{""Battery_level"": 20}{""time_stamp"": ""0:03"", ""name"": ""tree 4"", ""Distance"": 3.0}"
199,https://drive.google.com/file/d/1kCo9JtIcsk6L6P0rLKFW1WUoOy6Jsdbx/view?usp=sharing,(0:08) Risk of physical damage! There are people 7m ahead and in the drone's path. [SEP],"(0:09) The drone is facing the risk of physical damage. It's flying too close to people sitting under tree at a distance of 3.0m, and the pilot is not experienced. (0:07) The drone is facing the risk of physical damage. It's flying too close to tree at a distance of 3.0m, and the pilot is not experienced.(0:09) The drone is risking physical damage. It's flying too close to the moving people sitting under tree at a distance of 3.0m.(0:08) The drone is facing the risk of physical damage. There is a people sitting under tree in the drone's flight path at a distance of 7.0m.",,"{""time_stamp"": ""0:09"", ""name"": ""people sitting under tree"", ""Distance"": 3.0} {""time_stamp"": ""0:07"", ""name"": ""tree"", ""Distance"": 3.0}{""time_stamp"": ""0:09"", ""name"": ""people sitting under tree"", ""Distance"": 3.0}{""time_stamp"": ""0:08"", ""name"": ""people sitting under tree"", ""Distance"": 7.0}","{""time_stamp"": ""0:09"", ""name"": ""people sitting under tree"", ""Distance"": 3.0} {""time_stamp"": ""0:07"", ""name"": ""tree"", ""Distance"": 3.0}{""time_stamp"": ""0:09"", ""name"": ""people sitting under tree"", ""Distance"": 3.0}{""time_stamp"": ""0:08"", ""name"": ""people sitting under tree"", ""Distance"": 7.0}"
108,https://drive.google.com/file/d/1vHMX3YRs5qMq0s7oZdIJANgTlnQN3NK-/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame. [SEP]
(0:03) Risk of physical damage! There's a tree in the drone's flight path at a distance of 8m. [SEP]
(0:04) Risk of physical damage! Now the tree is only 1.5m away. [SEP]
(0:07) Risk of physical damage! There’s another tree in the drone's flight path at a distance of 7m. [SEP]
(0:15) Risk of physical damage! There’s another tree in the drone's flight path at a distance of 5m. [SEP]
(0:16) Risk of physical damage! There’s another tree in the drone's flight path at a distance of 5m. [SEP]
(0:17) Risk of physical damage! Now the tree is only 2m away. [SEP]",The drone is flying with a damaged frame.(0:03) The drone is facing the risk of physical damage. There is a tree 1 in the drone's flight path at a distance of 8.0m. (0:07) The drone is facing the risk of physical damage. There is a tree 3 in the drone's flight path at a distance of 7.0m. (0:15) The drone is facing the risk of physical damage. There is a tree 4 in the drone's flight path at a distance of 5.0m. (0:16) The drone is facing the risk of physical damage. There is a tree 6 in the drone's flight path at a distance of 5.0m.,"{""Normal_frame"": false}","{""time_stamp"": ""0:03"", ""name"": ""tree 1"", ""Distance"": 8.0} {""time_stamp"": ""0:07"", ""name"": ""tree 3"", ""Distance"": 7.0} {""time_stamp"": ""0:15"", ""name"": ""tree 4"", ""Distance"": 5.0} {""time_stamp"": ""0:16"", ""name"": ""tree 6"", ""Distance"": 5.0}","{""Normal_frame"": false}{""time_stamp"": ""0:03"", ""name"": ""tree 1"", ""Distance"": 8.0} {""time_stamp"": ""0:07"", ""name"": ""tree 3"", ""Distance"": 7.0} {""time_stamp"": ""0:15"", ""name"": ""tree 4"", ""Distance"": 5.0} {""time_stamp"": ""0:16"", ""name"": ""tree 6"", ""Distance"": 5.0}"
146,https://drive.google.com/file/d/165hHQlLIN5csjVevPZMfpLbW-oBKemhj/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame and empty battery. It’s flying at an altitude of 1m. [SEP]
(0:03) Risk of physical damage! There's a tree in the drone's flight path at a distance of 5m. [SEP]
(0:08) Risk of physical damage! Now there's a fence in the drone's flight path at a distance of 2m. [SEP]","The flying drone is runing out of battery with only 0% charge.The drone is flying with a damaged frame.(0:01) The drone is facing the risk of physical damage. It's flying too close to tree 1 at a distance of 3.0m, and the pilot is not experienced. (0:08) The drone is facing the risk of physical damage. It's flying too close to fence at a distance of 2.0m, and the pilot is not experienced.(0:03) The drone is facing the risk of physical damage. There is a tree 2 in the drone's flight path at a distance of 5.0m. (0:08) The drone is facing the risk of physical damage. There is a fence in the drone's flight path at a distance of 2.0m.","{""Battery_level"": 0}{""Normal_frame"": false}","{""time_stamp"": ""0:01"", ""name"": ""tree 1"", ""Distance"": 3.0} {""time_stamp"": ""0:08"", ""name"": ""fence"", ""Distance"": 2.0}{""time_stamp"": ""0:03"", ""name"": ""tree 2"", ""Distance"": 5.0} {""time_stamp"": ""0:08"", ""name"": ""fence"", ""Distance"": 2.0}","{""Battery_level"": 0}{""Normal_frame"": false}{""time_stamp"": ""0:01"", ""name"": ""tree 1"", ""Distance"": 3.0} {""time_stamp"": ""0:08"", ""name"": ""fence"", ""Distance"": 2.0}{""time_stamp"": ""0:03"", ""name"": ""tree 2"", ""Distance"": 5.0} {""time_stamp"": ""0:08"", ""name"": ""fence"", ""Distance"": 2.0}"
111,https://drive.google.com/file/d/1iZHm0PsFFaOspUxyjSgaeZLqjnqdzaYC/view?usp=sharing,"Risk of physical damage! The drone is flying 1m high. Its battery is low and its frame is damaged. [SEP]
(0:09) Risk of physical damage! There's a tree in 8m in the drone's path. [SEP]
(0:10) Risk of physical damage! Now the drone is flying 2m near the tree. [SEP]",The drone is flying with a damaged frame.(0:09) The drone is facing the risk of physical damage. There is a tree 3 in the drone's flight path at a distance of 8.0m.,"{""Normal_frame"": false}","{""time_stamp"": ""0:09"", ""name"": ""tree 3"", ""Distance"": 8.0}","{""Normal_frame"": false}{""time_stamp"": ""0:09"", ""name"": ""tree 3"", ""Distance"": 8.0}"
7,https://drive.google.com/file/d/1a25YMwH2sSaRyhy_8KwZt5RcuGQcBaVE/view?usp=sharing,"Risk of physical damage! The frame on the drone is damaged. [SEP]
(0:00) Risk of physical damage! The drone is flying toward a castle wall in its path 5m away. [SEP]",The drone is flying with a damaged frame.(0:00) The drone is facing the risk of physical damage. There is a castle  in the drone's flight path at a distance of 5.0m. (0:07) The drone is facing the risk of physical damage. There is a castle  in the drone's flight path at a distance of 10.0m.,"{""Normal_frame"": false}","{""time_stamp"": ""0:00"", ""name"": ""castle "", ""Distance"": 5.0} {""time_stamp"": ""0:07"", ""name"": ""castle "", ""Distance"": 10.0}","{""Normal_frame"": false}{""time_stamp"": ""0:00"", ""name"": ""castle "", ""Distance"": 5.0} {""time_stamp"": ""0:07"", ""name"": ""castle "", ""Distance"": 10.0}"
135,https://drive.google.com/file/d/17YTCTrMR6Q9UPyu7XtiWQoIUUu8VK9Tb/view?usp=sharing,"(0:00) Risk of physical damage! There's a tree 1m from the drone. [SEP]
(0:05) Risk of physical damage! A pillar 3m away is in the drone's path. [SEP]
(0:06) Risk of physical damage! The drone is flying 1.5m from some stairs. [SEP]",(0:05) The drone is facing the risk of physical damage. There is a pillar of building in the drone's flight path at a distance of 3.0m.,,"{""time_stamp"": ""0:05"", ""name"": ""pillar of building"", ""Distance"": 3.0}","{""time_stamp"": ""0:05"", ""name"": ""pillar of building"", ""Distance"": 3.0}"
18,https://drive.google.com/file/d/1kQxO4rBcCQwG47bQVSBswsSfc1FZmYk-/view?usp=sharing,"Risk of physical damage and lost connection! The drone has an empty battery. It’s flying at an altitude of 5m and 4347m away from the remote control. [SEP]
(0:01) Risk of physical damage! There's a ruin in the drone's flight path at a distance of 8m. [SEP]",The drone has only 10% battery and is 4347m away from the remote control.The flying drone is runing out of battery with only 10% charge.(0:01) The drone is facing the risk of physical damage. There is a ruin in the drone's flight path at a distance of 8.0m.,"{""Distance_from_remote_control (m)"": 4347, ""Battery_level"": 10}{""Battery_level"": 10}","{""time_stamp"": ""0:01"", ""name"": ""ruin"", ""Distance"": 8.0}","{""Distance_from_remote_control (m)"": 4347, ""Battery_level"": 10}{""Battery_level"": 10}{""time_stamp"": ""0:01"", ""name"": ""ruin"", ""Distance"": 8.0}"
192,https://drive.google.com/file/d/1z4gBPrxH5qkohkRGEDYYTZ93DtFPLc8t/view?usp=sharing,"(0:00) Risk of physical damage! There's a tree only 1m away. [SEP]
(0:01) Risk of physical damage! There's another tree in the drone's flight path at a distance of 5m. [SEP]
(0:07) Risk of physical damage! There's another tree in the drone's flight path at a distance of 7m. [SEP]
(0:08) Risk of physical damage! There's another tree only 2m away. [SEP]
(0:11) Risk of physical damage! Now the tree is in the drone's flight path at a distance of 3m. [SEP]
(0:12) Risk of physical damage! Now the tree is only 1m away. [SEP]",(0:01) The drone is facing the risk of physical damage. There is a tree 2 in the drone's flight path at a distance of 5.0m. (0:07) The drone is facing the risk of physical damage. There is a tree 3 in the drone's flight path at a distance of 7.0m. (0:11) The drone is facing the risk of physical damage. There is a tree 3 in the drone's flight path at a distance of 3.0m.,,"{""time_stamp"": ""0:01"", ""name"": ""tree 2"", ""Distance"": 5.0} {""time_stamp"": ""0:07"", ""name"": ""tree 3"", ""Distance"": 7.0} {""time_stamp"": ""0:11"", ""name"": ""tree 3"", ""Distance"": 3.0}","{""time_stamp"": ""0:01"", ""name"": ""tree 2"", ""Distance"": 5.0} {""time_stamp"": ""0:07"", ""name"": ""tree 3"", ""Distance"": 7.0} {""time_stamp"": ""0:11"", ""name"": ""tree 3"", ""Distance"": 3.0}"
109,https://drive.google.com/file/d/1vHMX3YRs5qMq0s7oZdIJANgTlnQN3NK-/view?usp=sharing,"Risk of physical damage! The drone's frame needs repairing. [SEP]
(0:03) Risk of physical damage! There's a tree 8m ahead in the drone's flight path. [SEP]
(0:04) Risk of physical damage! Now the drone is flying 1.5m from the tree. [SEP]
(0:07) Risk of physical damage! Another tree is in the drone's path, 7m ahead. [SEP]
(0:15) Risk of physical damage! There's a another tree in the path in 5m. [SEP]
(0:16) Risk of physical damage! Another tree in 5m is in the flight path. [SEP]
(0:17) Risk of physical damage! The drone is now flying 2m from the tree. [SEP]",The drone is flying with a damaged frame.(0:03) The drone is facing the risk of physical damage. There is a tree 1 in the drone's flight path at a distance of 8.0m. (0:07) The drone is facing the risk of physical damage. There is a tree 3 in the drone's flight path at a distance of 7.0m. (0:15) The drone is facing the risk of physical damage. There is a tree 4 in the drone's flight path at a distance of 5.0m. (0:16) The drone is facing the risk of physical damage. There is a tree 6 in the drone's flight path at a distance of 5.0m.,"{""Normal_frame"": false}","{""time_stamp"": ""0:03"", ""name"": ""tree 1"", ""Distance"": 8.0} {""time_stamp"": ""0:07"", ""name"": ""tree 3"", ""Distance"": 7.0} {""time_stamp"": ""0:15"", ""name"": ""tree 4"", ""Distance"": 5.0} {""time_stamp"": ""0:16"", ""name"": ""tree 6"", ""Distance"": 5.0}","{""Normal_frame"": false}{""time_stamp"": ""0:03"", ""name"": ""tree 1"", ""Distance"": 8.0} {""time_stamp"": ""0:07"", ""name"": ""tree 3"", ""Distance"": 7.0} {""time_stamp"": ""0:15"", ""name"": ""tree 4"", ""Distance"": 5.0} {""time_stamp"": ""0:16"", ""name"": ""tree 6"", ""Distance"": 5.0}"
89,https://drive.google.com/file/d/1qzBiCNf94dSEhG6uQA1XIdfSsVvKYbPs/view?usp=sharing,nan,,,,
195,https://drive.google.com/file/d/1zjn6o6v0JKTucJ0qvPgv3Wf8NyszEq8u/view?usp=sharing,"(0:00) Risk of physical damage! In 5m there' a tree in the flight path. [SEP]
(0:01) Risk of physical damage! Now the drone is flying 1m from the tree. [SEP]
(0:10) Risk of physical damage! There's a person 1m from where the drone is flying. [SEP]","(0:07) The drone is risking physical damage. It's flying too close to the moving person on tree at a distance of 3.0m. (0:10) The drone is risking physical damage. It's flying too close to the moving person on tree at a distance of 1.0m.(0:00) The drone is facing the risk of physical damage. There is a tree 1 in the drone's flight path at a distance of 5.0m. (0:07) The drone is facing the risk of physical damage. There is a person beside tree in the drone's flight path at a distance of 10.0m.(0:10) The drone is flying very close to a human at a distance of 1.0m, and might cause human injury.",,"{""time_stamp"": ""0:07"", ""name"": ""person on tree"", ""Distance"": 3.0} {""time_stamp"": ""0:10"", ""name"": ""person on tree"", ""Distance"": 1.0}{""time_stamp"": ""0:00"", ""name"": ""tree 1"", ""Distance"": 5.0} {""time_stamp"": ""0:07"", ""name"": ""person beside tree"", ""Distance"": 10.0}{""time_stamp"": ""0:10"", ""Distance"": 1.0}","{""time_stamp"": ""0:07"", ""name"": ""person on tree"", ""Distance"": 3.0} {""time_stamp"": ""0:10"", ""name"": ""person on tree"", ""Distance"": 1.0}{""time_stamp"": ""0:00"", ""name"": ""tree 1"", ""Distance"": 5.0} {""time_stamp"": ""0:07"", ""name"": ""person beside tree"", ""Distance"": 10.0}{""time_stamp"": ""0:10"", ""Distance"": 1.0}"
150,https://drive.google.com/file/d/1emlLU0JGRR5aFmzhdJwPfOdoHHfYbqjt/view?usp=sharing,"Risk of physical damage! The drone has an empty battery. It’s flying at an altitude of 5m. [SEP]
(0:00) Risk of physical damage! There's a tree in the drone's flight path at a distance of 5m. [SEP]
(0:01) Risk of physical damage! Now the tree is only 1m away. [SEP]",The flying drone is runing out of battery with only 10% charge.The drone is flying in low temperature at 9 degree with a low battery level at 10%.(0:00) The drone is facing the risk of physical damage. There is a tree 1 in the drone's flight path at a distance of 5.0m.,"{""Battery_level"": 10}{""Battery_level"": 10, ""Temperature (celcius)"": 9}","{""time_stamp"": ""0:00"", ""name"": ""tree 1"", ""Distance"": 5.0}","{""Battery_level"": 10}{""Battery_level"": 10, ""Temperature (celcius)"": 9}{""time_stamp"": ""0:00"", ""name"": ""tree 1"", ""Distance"": 5.0}"
12,https://drive.google.com/file/d/1jhDd9szj7n1hX4JOzRsz4zjrHLjsQ5-5/view?usp=sharing,"Risk of physical and internal damage! The drone has low battery. It’s flying at an altitude of 1m. The weather is overcast and the drone is not waterproof. [SEP]
(0:00) Risk of physical damage! There's a drone in the drone's flight path at a distance of 5m. [SEP]
(0:04) Risk of physical damage! Now the drone is in the drone's flight path at a distance of 3m. [SEP]
(0:06) Risk of physical damage! There's an industrial water tank in the drone's flight path at a distance of 3m. [SEP]
(0:07) Risk of physical damage! Now the industrial water tank is in the drone's flight path at a distance of 1m. [SEP]
(0:08) Risk of physical damage! [SEP]","The drone is facing a risk of internal damage as it's flying in gloomy weather and not waterproof.(0:04) The drone is facing the risk of physical damage. It's flying too close to drone at a distance of 3.0m, and the pilot is not experienced. (0:06) The drone is facing the risk of physical damage. It's flying too close to industrial water tank 2 at a distance of 3.0m, and the pilot is not experienced. (0:07) The drone is facing the risk of physical damage. It's flying too close to industrial water tank 2 at a distance of 1.0m, and the pilot is not experienced.(0:04) The drone is risking physical damage. It's flying too close to the moving drone at a distance of 3.0m.(0:00) The drone is facing the risk of physical damage. There is a drone in the drone's flight path at a distance of 5.0m. (0:04) The drone is facing the risk of physical damage. There is a drone in the drone's flight path at a distance of 3.0m. (0:08) The drone is facing the risk of physical damage. There is a drone in the drone's flight path at a distance of 8.0m. (0:06) The drone is facing the risk of physical damage. There is a industrial water tank 2 in the drone's flight path at a distance of 3.0m. (0:07) The drone is facing the risk of physical damage. There is a industrial water tank 2 in the drone's flight path at a distance of 1.0m.","{""waterproof drone?"": false, ""weather"": ""gloomy""}","{""time_stamp"": ""0:04"", ""name"": ""drone"", ""Distance"": 3.0} {""time_stamp"": ""0:06"", ""name"": ""industrial water tank 2"", ""Distance"": 3.0} {""time_stamp"": ""0:07"", ""name"": ""industrial water tank 2"", ""Distance"": 1.0}{""time_stamp"": ""0:04"", ""name"": ""drone"", ""Distance"": 3.0}{""time_stamp"": ""0:00"", ""name"": ""drone"", ""Distance"": 5.0} {""time_stamp"": ""0:04"", ""name"": ""drone"", ""Distance"": 3.0} {""time_stamp"": ""0:08"", ""name"": ""drone"", ""Distance"": 8.0} {""time_stamp"": ""0:06"", ""name"": ""industrial water tank 2"", ""Distance"": 3.0} {""time_stamp"": ""0:07"", ""name"": ""industrial water tank 2"", ""Distance"": 1.0}","{""waterproof drone?"": false, ""weather"": ""gloomy""}{""time_stamp"": ""0:04"", ""name"": ""drone"", ""Distance"": 3.0} {""time_stamp"": ""0:06"", ""name"": ""industrial water tank 2"", ""Distance"": 3.0} {""time_stamp"": ""0:07"", ""name"": ""industrial water tank 2"", ""Distance"": 1.0}{""time_stamp"": ""0:04"", ""name"": ""drone"", ""Distance"": 3.0}{""time_stamp"": ""0:00"", ""name"": ""drone"", ""Distance"": 5.0} {""time_stamp"": ""0:04"", ""name"": ""drone"", ""Distance"": 3.0} {""time_stamp"": ""0:08"", ""name"": ""drone"", ""Distance"": 8.0} {""time_stamp"": ""0:06"", ""name"": ""industrial water tank 2"", ""Distance"": 3.0} {""time_stamp"": ""0:07"", ""name"": ""industrial water tank 2"", ""Distance"": 1.0}"
65,https://drive.google.com/file/d/193jyGP_awcQ4P0BonX8JtvpusQBdGao2/view?usp=sharing,"Risk of physical damage! The drone is out of battery while flying at an altitude of 10m. [SEP]
(0:02) Risk of physical damage! There is a lamp 5m and a tree 4m from the drone and in its path. [SEP]
(0:04) Risk of physical damage! Now the drone is approaching a building in its path 3m away. [SEP]","The flying drone is runing out of battery with only 0% charge.(0:04) The drone is facing the risk of physical damage. It's flying too close to building 1 at a distance of 3.0m, and the pilot is not experienced.(0:04) The drone is facing the risk of physical damage. There is a building 1 in the drone's flight path at a distance of 3.0m. (0:02) The drone is facing the risk of physical damage. There is a lamp in the drone's flight path at a distance of 5.0m. (0:02) The drone is facing the risk of physical damage. There is a tree in the drone's flight path at a distance of 4.0m.","{""Battery_level"": 0}","{""time_stamp"": ""0:04"", ""name"": ""building 1"", ""Distance"": 3.0}{""time_stamp"": ""0:04"", ""name"": ""building 1"", ""Distance"": 3.0} {""time_stamp"": ""0:02"", ""name"": ""lamp"", ""Distance"": 5.0} {""time_stamp"": ""0:02"", ""name"": ""tree"", ""Distance"": 4.0}","{""Battery_level"": 0}{""time_stamp"": ""0:04"", ""name"": ""building 1"", ""Distance"": 3.0}{""time_stamp"": ""0:04"", ""name"": ""building 1"", ""Distance"": 3.0} {""time_stamp"": ""0:02"", ""name"": ""lamp"", ""Distance"": 5.0} {""time_stamp"": ""0:02"", ""name"": ""tree"", ""Distance"": 4.0}"
9,https://drive.google.com/file/d/1vcO_cj1nTlIO4NcOQaKFUAHrg1wcTOsW/view?usp=sharing,"Risk of physical damage! The drone is flying 2m high with an empty battery. [SEP]
(0:03) Risk of physical damage! The drone is flying close to an industrial water tank which is only 1.5m away.[SEP]
(0:06) Risk of physical damage! Now there's another industrial water tank 3m away and in the drone's path. [SEP]","The flying drone is runing out of battery with only 10% charge.(0:03) The drone is facing the risk of physical damage. It's flying too close to industrial water tank 1 at a distance of 1.5m, and the pilot is not experienced. (0:06) The drone is facing the risk of physical damage. It's flying too close to industrial water tank 2 at a distance of 3.0m, and the pilot is not experienced.(0:06) The drone is facing the risk of physical damage. There is a industrial water tank 2 in the drone's flight path at a distance of 3.0m.","{""Battery_level"": 10}","{""time_stamp"": ""0:03"", ""name"": ""industrial water tank 1"", ""Distance"": 1.5} {""time_stamp"": ""0:06"", ""name"": ""industrial water tank 2"", ""Distance"": 3.0}{""time_stamp"": ""0:06"", ""name"": ""industrial water tank 2"", ""Distance"": 3.0}","{""Battery_level"": 10}{""time_stamp"": ""0:03"", ""name"": ""industrial water tank 1"", ""Distance"": 1.5} {""time_stamp"": ""0:06"", ""name"": ""industrial water tank 2"", ""Distance"": 3.0}{""time_stamp"": ""0:06"", ""name"": ""industrial water tank 2"", ""Distance"": 3.0}"
166,https://drive.google.com/file/d/1FQppPw5pyX4_fYL9ESwY4DBOqzzDvX-L/view?usp=sharing,"Risk of physical damage and lost connection! The drone has a damaged frame and low battery. It’s flying at an altitude of 1m. The drone is 4778m away from the remote control.  [SEP]
(0:02) Risk of physical damage! There's a tree in the drone's flight path at a distance of 8m. [SEP]
(0:04) Risk of physical damage! There's a wooden box only 2m away. [SEP]
(0:07) Risk of physical damage! Now the wooden box is only 1m away. [SEP]",The drone has only 30% battery and is 4778m away from the remote control.The drone is flying with a damaged frame.(0:02) The drone is facing the risk of physical damage. There is a tree 1 in the drone's flight path at a distance of 8.0m.,"{""Distance_from_remote_control (m)"": 4778, ""Battery_level"": 30}{""Normal_frame"": false}","{""time_stamp"": ""0:02"", ""name"": ""tree 1"", ""Distance"": 8.0}","{""Distance_from_remote_control (m)"": 4778, ""Battery_level"": 30}{""Normal_frame"": false}{""time_stamp"": ""0:02"", ""name"": ""tree 1"", ""Distance"": 8.0}"
6,https://drive.google.com/file/d/1a25YMwH2sSaRyhy_8KwZt5RcuGQcBaVE/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame. [SEP]
(0:00) Risk of physical damage! There's a wall in the drone's flight path at a distance of 5m. [SEP]",The drone is flying with a damaged frame.(0:00) The drone is facing the risk of physical damage. There is a castle  in the drone's flight path at a distance of 5.0m. (0:07) The drone is facing the risk of physical damage. There is a castle  in the drone's flight path at a distance of 10.0m.,"{""Normal_frame"": false}","{""time_stamp"": ""0:00"", ""name"": ""castle "", ""Distance"": 5.0} {""time_stamp"": ""0:07"", ""name"": ""castle "", ""Distance"": 10.0}","{""Normal_frame"": false}{""time_stamp"": ""0:00"", ""name"": ""castle "", ""Distance"": 5.0} {""time_stamp"": ""0:07"", ""name"": ""castle "", ""Distance"": 10.0}"
