,link,summary,templates,related_status,related_timestep,source
25,https://drive.google.com/file/d/1FhQTDHht3N-GQ3217ArKsxp5AyJFHH8a/view?usp=sharing,"Risk of physical damage! The drone's battery is low and its frame needs repairing. It's flying at a .5m altitude. [SEP]
(0:01) Risk of physical damage! The drone is flying close to two ships which are only 2m away. [SEP]","The drone is flying with a damaged frame.The drone is facing a risk of physical damage as it's flying over water surface at a very low altitude of 0.5m height.(0:01) The drone is facing the risk of physical damage. It's flying too close to ship 2 at a distance of 2.0m, and the pilot is not experienced. (0:01) The drone is facing the risk of physical damage. It's flying too close to ship 3 at a distance of 2.0m, and the pilot is not experienced.","{""Normal_frame"": false}{""Altitude (m)"": 0.5, ""flying over"": ""water""}","{""time_stamp"": ""0:01"", ""name"": ""ship 2"", ""Distance"": 2.0} {""time_stamp"": ""0:01"", ""name"": ""ship 3"", ""Distance"": 2.0}","{""Normal_frame"": false}{""Altitude (m)"": 0.5, ""flying over"": ""water""}{""time_stamp"": ""0:01"", ""name"": ""ship 2"", ""Distance"": 2.0} {""time_stamp"": ""0:01"", ""name"": ""ship 3"", ""Distance"": 2.0}"
64,https://drive.google.com/file/d/1ZxojsUa4wPH1CzspP_08ybBmC_ffmQVK/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame and low battery. It’s flying at an altitude of 80m. [SEP]
(0:01) Risk of physical damage! There's a skyscraper only .5m away. [SEP]","The flying drone is runing out of battery with only 20% charge.The drone is flying with a damaged frame.The drone is flying so high at 80.0m height with a low battery level at 20%.(0:01) The drone is facing the risk of physical damage. It's flying too close to skyscrapper at a distance of 0.5m, and the pilot is not experienced.(0:05) The drone is facing the risk of physical damage. There is a blue car in the drone's flight path at a distance of 10.0m.","{""Battery_level"": 20}{""Normal_frame"": false}{""Battery_level"": 20, ""Altitude (m)"": 80.0}","{""time_stamp"": ""0:01"", ""name"": ""skyscrapper"", ""Distance"": 0.5}{""time_stamp"": ""0:05"", ""name"": ""blue car"", ""Distance"": 10.0}","{""Battery_level"": 20}{""Normal_frame"": false}{""Battery_level"": 20, ""Altitude (m)"": 80.0}{""time_stamp"": ""0:01"", ""name"": ""skyscrapper"", ""Distance"": 0.5}{""time_stamp"": ""0:05"", ""name"": ""blue car"", ""Distance"": 10.0}"
58,https://drive.google.com/file/d/1TtHG9P2QlRAAFOYsbT9gFHA4W8b0OlVv/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame and is flying indoors. [SEP]
(0:00) Risk of physical damage! There's a purple cup ride in the drone's flight path at a distance of 2m. There's also a pot statue in the drone's flight path at a distance of 3m. [SEP]
(0:01) Risk of physical damage! There's a yellow cup ride in the drone's flight path at a distance of 5m. Now the purple cup statue is only .5m away. There's also a green cup ride only 2m away.  [SEP]
(0:02) Risk of physical damage! Now the yellow cup ride is only 1m away. [SEP]
(0:03) Risk of physical damage! Now the yellow cup ride is in the drone's flight path at a distance of 2m. [SEP]
(0:04) Risk of physical damage! Now the yellow cup ride is only .5m away. There's also a red cup ride only 2m away. [SEP]
(0:05) Risk of physical damage! Now the pot statue is in the drone's flight path at a distance of 1.5m. [SEP]
(0:07) Risk of physical damage! Now the red cup ride is in the drone's flight path at a distance of 1m. [SEP]
(0:08) Risk of physical damage! Now there's another red cup ride in the drone's flight path at a distance of 3m. There's a pillar only 1m away. [SEP]",The drone is flying with a damaged frame.(0:00) The drone is facing the risk of physical damage. There is a purple cup ride in the drone's flight path at a distance of 2.0m. (0:00) The drone is facing the risk of physical damage. There is a pot statue in the drone's flight path at a distance of 3.0m. (0:05) The drone is facing the risk of physical damage. There is a nan in the drone's flight path at a distance of 1.5m. (0:01) The drone is facing the risk of physical damage. There is a  yellow cup ride 1 in the drone's flight path at a distance of 5.0m. (0:03) The drone is facing the risk of physical damage. There is a nan in the drone's flight path at a distance of 2.0m. (0:07) The drone is facing the risk of physical damage. There is a nan in the drone's flight path at a distance of 1.0m. (0:08) The drone is facing the risk of physical damage. There is a red cup ride 2 in the drone's flight path at a distance of 3.0m.,"{""Normal_frame"": false}","{""time_stamp"": ""0:00"", ""name"": ""purple cup ride"", ""Distance"": 2.0} {""time_stamp"": ""0:00"", ""name"": ""pot statue"", ""Distance"": 3.0} {""time_stamp"": ""0:05"", ""name"": NaN, ""Distance"": 1.5} {""time_stamp"": ""0:01"", ""name"": "" yellow cup ride 1"", ""Distance"": 5.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 2.0} {""time_stamp"": ""0:07"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:08"", ""name"": ""red cup ride 2"", ""Distance"": 3.0}","{""Normal_frame"": false}{""time_stamp"": ""0:00"", ""name"": ""purple cup ride"", ""Distance"": 2.0} {""time_stamp"": ""0:00"", ""name"": ""pot statue"", ""Distance"": 3.0} {""time_stamp"": ""0:05"", ""name"": NaN, ""Distance"": 1.5} {""time_stamp"": ""0:01"", ""name"": "" yellow cup ride 1"", ""Distance"": 5.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 2.0} {""time_stamp"": ""0:07"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:08"", ""name"": ""red cup ride 2"", ""Distance"": 3.0}"
14,https://drive.google.com/file/d/1oY5hIzq6gsU8daeRdjKxCbE8CBcnDFBQ/view?usp=sharing,"Risk of physical damage and internal damage! The drone has a damaged frame and empty battery. It's flying indoors in a low-temperature setting. It is flying at an altitude of 2m. The weather is overcast and the drone is not waterproof. [SEP]
(0:01) Risk of physical damage! There's a moving drone in the drone's flight path at a distance of 2m. [SEP]
(0:02) Risk of physical damage! There's a moving drone and a light string in the drone's flight path at a distance of 1m. [SEP]
(0:03) Risk of physical damage! Now the moving drone is in the drone's flight path at a distance of 2.5m. The light string is only .5m away. [SEP]","The flying drone is runing out of battery with only 0% charge.The drone is flying with a damaged frame.The drone is flying in low temperature at 7 degree with a low battery level at 0%.The drone is facing a risk of internal damage as it's flying in gloomy weather and not waterproof.(0:01) The drone is facing the risk of physical damage. It's flying too close to drone at a distance of 2.0m, and the pilot is not experienced. (0:02) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced. (0:03) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 2.5m, and the pilot is not experienced. (0:01) The drone is facing the risk of physical damage. It's flying too close to truck at a distance of 3.0m, and the pilot is not experienced. (0:02) The drone is facing the risk of physical damage. It's flying too close to light string at a distance of 1.0m, and the pilot is not experienced. (0:03) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 0.5m, and the pilot is not experienced.(0:01) The drone is risking physical damage. It's flying too close to the moving drone at a distance of 2.0m. (0:02) The drone is risking physical damage. It's flying too close to the moving nan at a distance of 1.0m. (0:03) The drone is risking physical damage. It's flying too close to the moving nan at a distance of 2.5m.(0:01) The drone is facing the risk of physical damage. There is a drone in the drone's flight path at a distance of 2.0m. (0:02) The drone is facing the risk of physical damage. There is a nan in the drone's flight path at a distance of 1.0m. (0:03) The drone is facing the risk of physical damage. There is a nan in the drone's flight path at a distance of 2.5m. (0:02) The drone is facing the risk of physical damage. There is a light string in the drone's flight path at a distance of 1.0m.","{""Battery_level"": 0}{""Normal_frame"": false}{""Battery_level"": 0, ""Temperature (celcius)"": 7}{""waterproof drone?"": false, ""weather"": ""gloomy""}","{""time_stamp"": ""0:01"", ""name"": ""drone"", ""Distance"": 2.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 2.5} {""time_stamp"": ""0:01"", ""name"": ""truck"", ""Distance"": 3.0} {""time_stamp"": ""0:02"", ""name"": ""light string"", ""Distance"": 1.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 0.5}{""time_stamp"": ""0:01"", ""name"": ""drone"", ""Distance"": 2.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 2.5}{""time_stamp"": ""0:01"", ""name"": ""drone"", ""Distance"": 2.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 2.5} {""time_stamp"": ""0:02"", ""name"": ""light string"", ""Distance"": 1.0}","{""Battery_level"": 0}{""Normal_frame"": false}{""Battery_level"": 0, ""Temperature (celcius)"": 7}{""waterproof drone?"": false, ""weather"": ""gloomy""}{""time_stamp"": ""0:01"", ""name"": ""drone"", ""Distance"": 2.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 2.5} {""time_stamp"": ""0:01"", ""name"": ""truck"", ""Distance"": 3.0} {""time_stamp"": ""0:02"", ""name"": ""light string"", ""Distance"": 1.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 0.5}{""time_stamp"": ""0:01"", ""name"": ""drone"", ""Distance"": 2.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 2.5}{""time_stamp"": ""0:01"", ""name"": ""drone"", ""Distance"": 2.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 2.5} {""time_stamp"": ""0:02"", ""name"": ""light string"", ""Distance"": 1.0}"
11,https://drive.google.com/file/d/1U1oOSjI_jtpl-XhfVbUi-DX5sUx6guHK/view?usp=sharing,,The drone has only 30% battery and is 4443m away from the remote control.(0:00) The drone is facing the risk of physical damage. There is a ferris wheel in the drone's flight path at a distance of 8.0m. (0:02) The drone is facing the risk of physical damage. There is a stage of ferris wheel 1 in the drone's flight path at a distance of 0.5m. (0:04) The drone is facing the risk of physical damage. There is a stage of ferris wheel 2 in the drone's flight path at a distance of 3.0m. (0:05) The drone is facing the risk of physical damage. There is a nan in the drone's flight path at a distance of 0.5m.,"{""Distance_from_remote_control (m)"": 4443, ""Battery_level"": 30}","{""time_stamp"": ""0:00"", ""name"": ""ferris wheel"", ""Distance"": 8.0} {""time_stamp"": ""0:02"", ""name"": ""stage of ferris wheel 1"", ""Distance"": 0.5} {""time_stamp"": ""0:04"", ""name"": ""stage of ferris wheel 2"", ""Distance"": 3.0} {""time_stamp"": ""0:05"", ""name"": NaN, ""Distance"": 0.5}","{""Distance_from_remote_control (m)"": 4443, ""Battery_level"": 30}{""time_stamp"": ""0:00"", ""name"": ""ferris wheel"", ""Distance"": 8.0} {""time_stamp"": ""0:02"", ""name"": ""stage of ferris wheel 1"", ""Distance"": 0.5} {""time_stamp"": ""0:04"", ""name"": ""stage of ferris wheel 2"", ""Distance"": 3.0} {""time_stamp"": ""0:05"", ""name"": NaN, ""Distance"": 0.5}"
61,https://drive.google.com/file/d/1BWYS_5v5zDoO3pf2SQjB8m9DPDwmAjgD/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame. [SEP]
(0:00) Risk of physical damage! The drone is flying .5m from a roller coaster. [SEP]
(0:02) Risk of physical damage! Now there's a booth .5m away from the drone. [SEP]
(0:05) Risk of physical damage! The roller coaster is .5m away again. [SEP]","The drone is flying with a damaged frame.(0:00) The drone is facing the risk of physical damage. It's flying too close to roller coaster at a distance of 0.5m, and the pilot is not experienced. (0:05) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 0.5m, and the pilot is not experienced. (0:02) The drone is facing the risk of physical damage. It's flying too close to booth at a distance of 0.5m, and the pilot is not experienced.","{""Normal_frame"": false}","{""time_stamp"": ""0:00"", ""name"": ""roller coaster"", ""Distance"": 0.5} {""time_stamp"": ""0:05"", ""name"": NaN, ""Distance"": 0.5} {""time_stamp"": ""0:02"", ""name"": ""booth"", ""Distance"": 0.5}","{""Normal_frame"": false}{""time_stamp"": ""0:00"", ""name"": ""roller coaster"", ""Distance"": 0.5} {""time_stamp"": ""0:05"", ""name"": NaN, ""Distance"": 0.5} {""time_stamp"": ""0:02"", ""name"": ""booth"", ""Distance"": 0.5}"
35,https://drive.google.com/file/d/1MydUez1Hc9GkvcN7OYS1hIhLutj97PKc/view?usp=sharing,"(0:00) Risk of physical damage! In 1m there's a ruin in the drone's flight path. [SEP]
(0:02) Risk of physical damage! Now there's an open door in the drone's path in 1m. [SEP]
(0:04) Risk of physical damage! In .5m there's a ruin fence in the drone's flight path. [SEP]
(0:05) Risk of physical damage! The drone is flying .2m from that fence that was in its path. [SEP]
(0:07) Risk of physical damage! The drone is flying toward another ruin in its path in 5m. [SEP]
(0:08) Risk of physical damage! Now the ruin in the flight path is 1.5m away. [SEP]
(0:09) Risk of physical damage! The drone is .5m from the ruin in its path! [SEP]",(0:00) The drone is facing the risk of physical damage. There is a ruin 1 in the drone's flight path at a distance of 1.0m. (0:02) The drone is facing the risk of physical damage. There is a open door in the drone's flight path at a distance of 1.0m. (0:04) The drone is facing the risk of physical damage. There is a ruin fence in the drone's flight path at a distance of 0.5m. (0:07) The drone is facing the risk of physical damage. There is a ruin 2 in the drone's flight path at a distance of 5.0m. (0:08) The drone is facing the risk of physical damage. There is a nan in the drone's flight path at a distance of 1.5m. (0:09) The drone is facing the risk of physical damage. There is a nan in the drone's flight path at a distance of 0.5m.,,"{""time_stamp"": ""0:00"", ""name"": ""ruin 1"", ""Distance"": 1.0} {""time_stamp"": ""0:02"", ""name"": ""open door"", ""Distance"": 1.0} {""time_stamp"": ""0:04"", ""name"": ""ruin fence"", ""Distance"": 0.5} {""time_stamp"": ""0:07"", ""name"": ""ruin 2"", ""Distance"": 5.0} {""time_stamp"": ""0:08"", ""name"": NaN, ""Distance"": 1.5} {""time_stamp"": ""0:09"", ""name"": NaN, ""Distance"": 0.5}","{""time_stamp"": ""0:00"", ""name"": ""ruin 1"", ""Distance"": 1.0} {""time_stamp"": ""0:02"", ""name"": ""open door"", ""Distance"": 1.0} {""time_stamp"": ""0:04"", ""name"": ""ruin fence"", ""Distance"": 0.5} {""time_stamp"": ""0:07"", ""name"": ""ruin 2"", ""Distance"": 5.0} {""time_stamp"": ""0:08"", ""name"": NaN, ""Distance"": 1.5} {""time_stamp"": ""0:09"", ""name"": NaN, ""Distance"": 0.5}"
12,https://drive.google.com/file/d/1tIS5UEh-10N-nFTEjXnzuKzmTHQybmnP/view?usp=sharing,"Risk of physical damage! The drone has an empty battery. It’s flying at an altitude of 1m in a low-visibility setting. [SEP]
(0:00) Risk of physical damage! There's a tube only .5m away. [SEP]
(0:02) Risk of physical damage! Now there's a toy car in the drone's flight path at a distance of 5m. [SEP]
(0:03) Risk of physical damage! Now the toy car in the drone's flight path is moving and at a distance of 1m. [SEP]
(0:05) Risk of physical damage! Now the toy car in the drone's flight path is moving and at a distance of 1.5m. [SEP]","The flying drone is runing out of battery with only 10% charge.(0:00) The drone might get physical damage. It's flying with a low visibility, and too close to tube at a distance of 0.5m. (0:00) The drone might get physical damage. It's flying with a low visibility, and too close to toy car at a distance of 3.0m. (0:03) The drone might get physical damage. It's flying with a low visibility, and too close to nan at a distance of 1.0m. (0:05) The drone might get physical damage. It's flying with a low visibility, and too close to nan at a distance of 1.5m. (0:06) The drone might get physical damage. It's flying with a low visibility, and too close to nan at a distance of 3.0m.(0:00) The drone is facing the risk of physical damage. It's flying too close to tube at a distance of 0.5m, and the pilot is not experienced. (0:00) The drone is facing the risk of physical damage. It's flying too close to toy car at a distance of 3.0m, and the pilot is not experienced. (0:03) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced. (0:05) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.5m, and the pilot is not experienced. (0:06) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 3.0m, and the pilot is not experienced.(0:06) The drone is risking physical damage. It's flying too close to the moving nan at a distance of 3.0m.(0:02) The drone is facing the risk of physical damage. There is a nan in the drone's flight path at a distance of 5.0m. (0:03) The drone is facing the risk of physical damage. There is a nan in the drone's flight path at a distance of 1.0m.","{""Battery_level"": 10}","{""time_stamp"": ""0:00"", ""name"": ""tube"", ""Distance"": 0.5} {""time_stamp"": ""0:00"", ""name"": ""toy car"", ""Distance"": 3.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:05"", ""name"": NaN, ""Distance"": 1.5} {""time_stamp"": ""0:06"", ""name"": NaN, ""Distance"": 3.0}{""time_stamp"": ""0:00"", ""name"": ""tube"", ""Distance"": 0.5} {""time_stamp"": ""0:00"", ""name"": ""toy car"", ""Distance"": 3.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:05"", ""name"": NaN, ""Distance"": 1.5} {""time_stamp"": ""0:06"", ""name"": NaN, ""Distance"": 3.0}{""time_stamp"": ""0:06"", ""name"": NaN, ""Distance"": 3.0}{""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 5.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 1.0}","{""Battery_level"": 10}{""time_stamp"": ""0:00"", ""name"": ""tube"", ""Distance"": 0.5} {""time_stamp"": ""0:00"", ""name"": ""toy car"", ""Distance"": 3.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:05"", ""name"": NaN, ""Distance"": 1.5} {""time_stamp"": ""0:06"", ""name"": NaN, ""Distance"": 3.0}{""time_stamp"": ""0:00"", ""name"": ""tube"", ""Distance"": 0.5} {""time_stamp"": ""0:00"", ""name"": ""toy car"", ""Distance"": 3.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:05"", ""name"": NaN, ""Distance"": 1.5} {""time_stamp"": ""0:06"", ""name"": NaN, ""Distance"": 3.0}{""time_stamp"": ""0:06"", ""name"": NaN, ""Distance"": 3.0}{""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 5.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 1.0}"
62,https://drive.google.com/file/d/1-cDst6afjpcOHnGbA2VGnFo-0JZ5D49m/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame and empty battery. The drone is flying indoors and at an altitude of 1m in a low-temperature setting. [SEP]
(0:01) Risk of physical damage! There's a drone in the drone's flight path at a distance of 8m. [SEP]
(0:02) Risk of physical damage! There's an illuminated arch in the drone's flight path at a distance of 8m. [SEP]
(0:03) Risk of physical damage! Now the illuminated arch is in the drone's flight path at a distance of 1m. [SEP]
(0:05) Risk of physical damage! There's a pillar in the drone's flight path at a distance of 5m. [SEP]
(0:07) Risk of physical damage! Now there's another illuminated arch in the drone's flight path at a distance of 5m. [SEP]","The flying drone is runing out of battery with only 0% charge.The drone is flying with a damaged frame.The drone is flying in low temperature at 8 degree with a low battery level at 0%.(0:03) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced.(0:01) The drone is facing the risk of physical damage. There is a drone in the drone's flight path at a distance of 8.0m. (0:02) The drone is facing the risk of physical damage. There is a illuminated arch 1 in the drone's flight path at a distance of 8.0m. (0:03) The drone is facing the risk of physical damage. There is a nan in the drone's flight path at a distance of 1.0m. (0:05) The drone is facing the risk of physical damage. There is a pillar in the drone's flight path at a distance of 5.0m. (0:07) The drone is facing the risk of physical damage. There is a illuminated arch 2 in the drone's flight path at a distance of 5.0m.","{""Battery_level"": 0}{""Normal_frame"": false}{""Battery_level"": 0, ""Temperature (celcius)"": 8}","{""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 1.0}{""time_stamp"": ""0:01"", ""name"": ""drone"", ""Distance"": 8.0} {""time_stamp"": ""0:02"", ""name"": ""illuminated arch 1"", ""Distance"": 8.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:05"", ""name"": ""pillar"", ""Distance"": 5.0} {""time_stamp"": ""0:07"", ""name"": ""illuminated arch 2"", ""Distance"": 5.0}","{""Battery_level"": 0}{""Normal_frame"": false}{""Battery_level"": 0, ""Temperature (celcius)"": 8}{""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 1.0}{""time_stamp"": ""0:01"", ""name"": ""drone"", ""Distance"": 8.0} {""time_stamp"": ""0:02"", ""name"": ""illuminated arch 1"", ""Distance"": 8.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:05"", ""name"": ""pillar"", ""Distance"": 5.0} {""time_stamp"": ""0:07"", ""name"": ""illuminated arch 2"", ""Distance"": 5.0}"
53,https://drive.google.com/file/d/1dR1-MHTgbsif2-g65jwuYRbH4Wm0qfRW/view?usp=sharing,"Risk of physical damage! The frame is in need of repair and the battery is running low. The drone is flying at a 2m altitude. [SEP]
(0:00) Risk of physical damage! There an industrial water tank and a drone in the flight path, 5m and 3m ahead. [SEP]
(0:01) Risk of physical damage! There's a freight train 8m away in the drone's path. [SEP]
(0:06) Risk of physical damage! The drone is flying 1m from a bridge. [SEP]
(0:07) Risk of physical damage! The freight train in the drone's path is now 3m away. [SEP]","The drone is flying with a damaged frame.(0:00) The drone is facing the risk of physical damage. It's flying too close to coming drone at a distance of 3.0m, and the pilot is not experienced. (0:07) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 3.0m, and the pilot is not experienced. (0:06) The drone is facing the risk of physical damage. It's flying too close to bridge at a distance of 1.0m, and the pilot is not experienced.(0:00) The drone is risking physical damage. It's flying too close to the moving coming drone at a distance of 3.0m.(0:00) The drone is facing the risk of physical damage. There is a industrial water tank in the drone's flight path at a distance of 5.0m. (0:00) The drone is facing the risk of physical damage. There is a coming drone in the drone's flight path at a distance of 3.0m. (0:01) The drone is facing the risk of physical damage. There is a leaving freight train  in the drone's flight path at a distance of 8.0m. (0:07) The drone is facing the risk of physical damage. There is a nan in the drone's flight path at a distance of 3.0m.","{""Normal_frame"": false}","{""time_stamp"": ""0:00"", ""name"": ""coming drone"", ""Distance"": 3.0} {""time_stamp"": ""0:07"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:06"", ""name"": ""bridge"", ""Distance"": 1.0}{""time_stamp"": ""0:00"", ""name"": ""coming drone"", ""Distance"": 3.0}{""time_stamp"": ""0:00"", ""name"": ""industrial water tank"", ""Distance"": 5.0} {""time_stamp"": ""0:00"", ""name"": ""coming drone"", ""Distance"": 3.0} {""time_stamp"": ""0:01"", ""name"": ""leaving freight train "", ""Distance"": 8.0} {""time_stamp"": ""0:07"", ""name"": NaN, ""Distance"": 3.0}","{""Normal_frame"": false}{""time_stamp"": ""0:00"", ""name"": ""coming drone"", ""Distance"": 3.0} {""time_stamp"": ""0:07"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:06"", ""name"": ""bridge"", ""Distance"": 1.0}{""time_stamp"": ""0:00"", ""name"": ""coming drone"", ""Distance"": 3.0}{""time_stamp"": ""0:00"", ""name"": ""industrial water tank"", ""Distance"": 5.0} {""time_stamp"": ""0:00"", ""name"": ""coming drone"", ""Distance"": 3.0} {""time_stamp"": ""0:01"", ""name"": ""leaving freight train "", ""Distance"": 8.0} {""time_stamp"": ""0:07"", ""name"": NaN, ""Distance"": 3.0}"
71,https://drive.google.com/file/d/1kdCl8gN-fX8ObLJPF13B0MxhPFOHTPpZ/view?usp=sharing,"Risk of physical damage! The drone is flying backwards. [SEP]
(0:00) Risk of physical damage! The drone is flying toward a ruin in its path in 8m. [SEP]
(0:07) Risk of physical damage! There's another ruin in the drone's flight path in 5m. [SEP]
(0:08) Risk of physical damage! Now the ruin in the flight path is only 1m away. [SEP]",(0:00) The drone is facing the risk of physical damage. There is a rock ruin 1 in the drone's flight path at a distance of 8.0m. (0:07) The drone is facing the risk of physical damage. There is a nan in the drone's flight path at a distance of 5.0m. (0:08) The drone is facing the risk of physical damage. There is a nan in the drone's flight path at a distance of 1.0m.,,"{""time_stamp"": ""0:00"", ""name"": ""rock ruin 1"", ""Distance"": 8.0} {""time_stamp"": ""0:07"", ""name"": NaN, ""Distance"": 5.0} {""time_stamp"": ""0:08"", ""name"": NaN, ""Distance"": 1.0}","{""time_stamp"": ""0:00"", ""name"": ""rock ruin 1"", ""Distance"": 8.0} {""time_stamp"": ""0:07"", ""name"": NaN, ""Distance"": 5.0} {""time_stamp"": ""0:08"", ""name"": NaN, ""Distance"": 1.0}"
